id;status_group
33167;Functional
41384;Functional
12559;Functional
64292;Functional
52393;Functional
45883;Non-functional
39995;Functional
27159;Functional
65782;Non-functional
35599;Functional
67723;Functional
35935;Functional
18721;Non-functional
37086;Functional
53876;Non-functional
20928;Non-functional
26435;Non-functional
59449;Functional
53589;Functional
72395;Non-functional
55489;Functional
28490;Functional
25904;Non-functional
6112;Functional
41087;Non-functional
35616;Functional
42458;Functional
66491;Non-functional
9902;Non-functional
39501;Functional
57271;Functional
54070;Non-functional
57910;Functional
71307;Functional
73233;Non-functional
54190;Non-functional
43476;Functional
15291;Non-functional
55442;Functional
73581;Non-functional
21815;Non-functional
26448;Functional
37929;Non-functional
57411;Functional
35623;Functional
22237;Functional
59922;Non-functional
61522;Non-functional
38593;Functional
26325;Non-functional
52529;Functional
16179;Functional
51492;Functional
16490;Non-functional
12533;Non-functional
20630;Functional
21096;Non-functional
58303;Non-functional
38251;Functional
38969;Functional
69249;Non-functional
1704;Functional
68089;Functional
70082;Non-functional
64897;Non-functional
1539;Non-functional
63401;Functional
17289;Non-functional
62502;Functional
8008;Non-functional
34013;Non-functional
32417;Functional
9402;Functional
45289;Functional
73097;Functional
30193;Functional
1600;Functional
39380;Functional
64694;Non-functional
64445;Functional
38643;Non-functional
4584;Non-functional
38012;Non-functional
66001;Functional
39547;Functional
31019;Functional
38342;Non-functional
5833;Functional
13355;Non-functional
18172;Functional
65723;Functional
25047;Functional
60182;Non-functional
23306;Non-functional
39438;Functional
31343;Functional
25587;Functional
33637;Functional
70033;Non-functional
16763;Functional
60779;Non-functional
48712;Non-functional
39140;Functional
50624;Functional
53191;Functional
47480;Functional
58276;Functional
20905;Functional
50945;Functional
22691;Non-functional
63644;Functional
21373;Non-functional
59934;Functional
1501;Non-functional
4506;Functional
67417;Non-functional
31437;Non-functional
45686;Functional
322;Functional
66741;Functional
17982;Functional
28695;Functional
62059;Functional
22640;Non-functional
8415;Functional
46551;Functional
29090;Functional
42749;Non-functional
12189;Non-functional
33882;Functional
21335;Non-functional
12028;Functional
37175;Functional
38194;Functional
9442;Functional
49740;Functional
64124;Non-functional
62573;Functional
44167;Functional
50010;Non-functional
10025;Non-functional
45602;Non-functional
68765;Non-functional
12589;Non-functional
59324;Non-functional
33688;Functional
19954;Non-functional
22395;Functional
26777;Functional
26743;Non-functional
27081;Non-functional
33187;Functional
32790;Non-functional
1570;Functional
58116;Functional
33352;Non-functional
20186;Functional
15559;Functional
19807;Functional
60205;Non-functional
15388;Non-functional
57972;Functional
47257;Non-functional
33815;Non-functional
55742;Non-functional
7644;Non-functional
61628;Functional
70675;Functional
42823;Functional
19779;Functional
5717;Non-functional
19844;Functional
39889;Functional
21722;Non-functional
32563;Functional
70253;Functional
33707;Functional
74113;Non-functional
65967;Non-functional
37035;Non-functional
8760;Functional
33546;Functional
19101;Non-functional
68799;Functional
56246;Functional
62810;Functional
61890;Functional
5141;Non-functional
29355;Functional
33327;Non-functional
58982;Non-functional
60223;Non-functional
63199;Functional
21388;Non-functional
18585;Functional
21728;Functional
30865;Functional
10816;Functional
61227;Functional
61428;Functional
41232;Functional
13413;Non-functional
32796;Non-functional
67277;Non-functional
48199;Functional
57497;Non-functional
23991;Non-functional
65862;Functional
12726;Functional
26953;Non-functional
40165;Functional
33105;Functional
70858;Functional
11052;Functional
1219;Functional
2789;Functional
39769;Functional
39656;Functional
39024;Functional
66675;Non-functional
38102;Functional
11270;Non-functional
63282;Non-functional
19838;Non-functional
3489;Non-functional
39335;Functional
37020;Functional
2345;Functional
22712;Non-functional
30822;Functional
17416;Non-functional
55759;Functional
18373;Functional
31433;Functional
49325;Functional
39393;Non-functional
52516;Functional
51356;Non-functional
38136;Non-functional
1350;Functional
66588;Non-functional
73304;Functional
71524;Functional
63270;Functional
61101;Non-functional
71988;Non-functional
70536;Non-functional
40262;Non-functional
73038;Non-functional
6582;Non-functional
13369;Non-functional
72495;Functional
8747;Functional
20535;Non-functional
32571;Functional
31564;Non-functional
31110;Non-functional
7027;Functional
56506;Functional
54293;Functional
27157;Functional
1789;Functional
49379;Functional
72067;Functional
63322;Non-functional
70759;Functional
63529;Non-functional
18405;Functional
16878;Functional
58940;Non-functional
50775;Functional
69721;Non-functional
31663;Non-functional
6810;Functional
54609;Functional
30612;Functional
4519;Non-functional
37636;Functional
55899;Functional
11240;Functional
14223;Functional
56236;Functional
12259;Functional
22141;Functional
1370;Non-functional
70836;Functional
18625;Non-functional
29119;Functional
5041;Functional
56083;Non-functional
902;Functional
14689;Functional
3009;Functional
1398;Non-functional
66561;Functional
49986;Functional
16577;Non-functional
42217;Non-functional
49941;Non-functional
53977;Functional
31129;Functional
3546;Non-functional
62745;Non-functional
58720;Functional
2743;Non-functional
45176;Functional
6832;Functional
10277;Functional
68567;Non-functional
66320;Functional
31952;Non-functional
18009;Functional
37804;Non-functional
21749;Functional
29055;Functional
23375;Non-functional
33913;Functional
22145;Non-functional
47180;Non-functional
51677;Non-functional
4434;Functional
44403;Non-functional
55027;Non-functional
60119;Non-functional
22873;Functional
62498;Functional
29006;Functional
48286;Non-functional
45429;Non-functional
33987;Functional
2308;Non-functional
5776;Functional
58409;Functional
5901;Non-functional
42560;Functional
36456;Functional
24770;Functional
12066;Functional
74028;Non-functional
12112;Functional
73069;Functional
17954;Functional
31238;Non-functional
32423;Non-functional
55379;Non-functional
35248;Non-functional
18465;Functional
13688;Non-functional
51771;Functional
12524;Functional
38308;Non-functional
69317;Functional
9504;Non-functional
55756;Functional
18896;Functional
10536;Functional
73610;Non-functional
45186;Non-functional
3617;Functional
41958;Functional
27720;Functional
38061;Functional
68290;Functional
55701;Non-functional
57822;Non-functional
27463;Functional
19350;Functional
45711;Non-functional
37651;Non-functional
56508;Functional
3416;Non-functional
63389;Non-functional
32470;Non-functional
32476;Functional
11176;Non-functional
37019;Functional
33635;Non-functional
3188;Non-functional
55475;Functional
55090;Non-functional
59979;Non-functional
39796;Non-functional
54157;Non-functional
65307;Functional
27351;Non-functional
13654;Functional
62110;Functional
52339;Functional
28207;Functional
49822;Functional
39798;Functional
4375;Functional
40503;Functional
15511;Non-functional
29480;Non-functional
47418;Functional
68897;Functional
26536;Functional
41805;Non-functional
8613;Non-functional
27540;Functional
60052;Functional
74182;Non-functional
57444;Functional
60679;Functional
27560;Functional
51654;Functional
30299;Functional
32861;Functional
32887;Functional
5243;Functional
10216;Non-functional
65876;Non-functional
69664;Functional
36551;Functional
25257;Functional
33544;Non-functional
19165;Non-functional
38076;Functional
65811;Functional
56463;Functional
60172;Non-functional
35164;Functional
40047;Functional
66904;Functional
33005;Functional
34242;Functional
50274;Functional
52474;Functional
59337;Non-functional
39037;Functional
671;Functional
41286;Non-functional
37572;Functional
67085;Functional
60724;Non-functional
4426;Non-functional
33519;Functional
68693;Functional
27411;Functional
16059;Non-functional
10508;Functional
51091;Functional
58161;Non-functional
2009;Functional
65306;Functional
45129;Functional
70886;Functional
21079;Non-functional
14423;Functional
29260;Functional
33415;Functional
22153;Functional
55873;Functional
56274;Non-functional
973;Non-functional
2449;Non-functional
50726;Non-functional
56206;Non-functional
11729;Functional
13638;Functional
58446;Non-functional
9961;Functional
3172;Functional
19777;Non-functional
5681;Functional
47297;Non-functional
68606;Non-functional
58589;Functional
70214;Functional
61042;Non-functional
11747;Functional
72704;Non-functional
19528;Non-functional
25812;Non-functional
9042;Non-functional
52702;Functional
60287;Non-functional
67148;Functional
54592;Functional
64936;Non-functional
17514;Non-functional
31598;Functional
12279;Functional
64840;Non-functional
4094;Non-functional
22173;Functional
13577;Functional
4468;Functional
6476;Functional
10501;Functional
21000;Non-functional
13196;Functional
53066;Non-functional
22751;Functional
24620;Functional
54477;Functional
4677;Functional
32688;Functional
37045;Non-functional
22548;Functional
27501;Functional
18736;Functional
68263;Functional
73533;Non-functional
72281;Functional
63286;Non-functional
36489;Non-functional
40144;Functional
466;Functional
901;Non-functional
28663;Functional
65505;Non-functional
63075;Functional
38111;Functional
52514;Functional
24799;Functional
2875;Functional
31780;Functional
36376;Functional
38663;Functional
42162;Non-functional
49858;Non-functional
33864;Functional
73493;Non-functional
71261;Non-functional
53630;Non-functional
58384;Functional
40480;Functional
3505;Non-functional
72210;Functional
14528;Functional
56144;Non-functional
46076;Non-functional
55824;Non-functional
21954;Functional
24033;Non-functional
817;Non-functional
11685;Non-functional
54148;Functional
69419;Non-functional
9333;Functional
73856;Functional
48454;Functional
34611;Non-functional
35920;Functional
12528;Functional
69784;Non-functional
33552;Non-functional
17157;Functional
73453;Non-functional
50981;Non-functional
23674;Functional
11553;Functional
29217;Non-functional
73049;Non-functional
53701;Functional
34042;Functional
58103;Non-functional
69002;Functional
10763;Non-functional
21134;Non-functional
24693;Functional
32639;Functional
38042;Functional
65143;Non-functional
72947;Non-functional
35057;Functional
32269;Functional
21477;Functional
57217;Functional
13781;Non-functional
67883;Non-functional
7077;Functional
73648;Non-functional
59667;Functional
2249;Non-functional
19840;Functional
32715;Non-functional
39154;Functional
43541;Functional
3497;Non-functional
51049;Non-functional
4005;Functional
30463;Functional
22064;Non-functional
42930;Functional
51981;Functional
13120;Functional
15575;Functional
37358;Functional
18770;Functional
54680;Non-functional
15607;Non-functional
29377;Non-functional
28331;Non-functional
13122;Functional
61918;Non-functional
59227;Functional
35482;Functional
22663;Functional
49587;Functional
3773;Functional
42811;Non-functional
68178;Non-functional
47893;Functional
70000;Functional
27493;Non-functional
45643;Non-functional
3839;Non-functional
39750;Functional
7781;Non-functional
24977;Functional
50497;Non-functional
73994;Non-functional
24296;Functional
54924;Non-functional
23814;Functional
23516;Non-functional
13565;Functional
58206;Functional
64835;Functional
24276;Functional
57505;Functional
74148;Functional
14845;Functional
2063;Non-functional
57275;Non-functional
31377;Functional
68341;Functional
59106;Functional
4037;Non-functional
32233;Non-functional
5068;Non-functional
19704;Functional
4794;Non-functional
20541;Non-functional
45174;Non-functional
62718;Functional
2841;Non-functional
57837;Functional
24658;Functional
